Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts
15,2008,Carabidae,INCOCAR,1025500,55,1,2,0,1
15,2008,Chilopoda,CH,2000000,0,2,0,0,2
15,2008,Chrysomela scripta,CHCHRSCR,1020904,9,1,2,4,1
15,2008,Coleoptera,INCO,1020000,0,1,2,0,1
15,2008,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3
15,2008,Curculionidae,INCOCUR,1023100,31,1,2,0,11
15,2008,Elateridae,INCOELA,1020500,5,1,2,0,7
15,2008,Eleodes extricatus,TEELEEXT,1024641,46,1,2,41,1
15,2008,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2
15,2008,Formica sp.,FOFOM,1111309,13,1,11,9,1
15,2008,Formicinae,FOFON,1111349,13,1,11,49,19
15,2008,Gryllidae,INORGRY,1193700,37,1,19,0,1
15,2008,Harpalus sp.,CAHAR,1025530,55,1,2,30,3
15,2008,Hemiptera,INHE,1750000,0,1,75,0,1
15,2008,Hymenoptera,INHY,1110000,0,1,11,0,1
15,2008,Insecta larva,INLA,1000001,0,1,0,1,1
15,2008,Lasius sp.,FOLAS,1111310,13,1,11,10,4
15,2008,Lepismatidae,INZYLEP,1420200,2,1,42,0,5
15,2008,Lycosidae,ARARALYC,5012400,24,5,1,0,1
15,2008,Monomorium sp.,FOMON,1111343,13,1,11,43,1
15,2008,Mutillidae,INHYMUT,1111900,19,1,11,0,1
15,2008,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,4
15,2008,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,5
15,2008,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,2
15,2008,Porcellio laevis,PORLAE,6020101,1,6,2,1,3
15,2008,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
15,2008,Solenopsis sp.,FOSOL,1111305,13,1,11,5,3
15,2008,Staphylinidae,INCOSTA,1021700,17,1,2,0,3
15,2009,Acari,ARACA,5020000,0,5,2,0,7
15,2009,Araneae,ARARA,5010000,0,5,1,0,10
15,2009,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,271
15,2009,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,22
15,2009,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,6
15,2009,Calathus opaculus,CACALOPA,1025503,55,1,2,3,3
15,2009,Carabidae,INCOCAR,1025500,55,1,2,0,3
15,2009,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
15,2009,Chilopoda,CH,2000000,0,2,0,0,2
15,2009,Coleoptera,INCO,1020000,0,1,2,0,1
15,2009,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
15,2009,Collembola,INCL,1040000,0,1,4,0,6
15,2009,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1
15,2009,Curculionidae,INCOCUR,1023100,31,1,2,0,9
15,2009,Dermaptera,INDE,1760000,0,1,76,0,1
15,2009,Eleodes longicollis,TEELELON,1024642,46,1,2,42,3
15,2009,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,4
15,2009,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,3
15,2009,Formica sp.,FOFOM,1111309,13,1,11,9,14
15,2009,Formicinae,FOFON,1111349,13,1,11,49,28
15,2009,Gryllidae,INORGRY,1193700,37,1,19,0,2
15,2009,Histeridae,INCOHIS,1023000,30,1,2,0,1
15,2009,Insecta larva,INLA,1000001,0,1,0,1,2
15,2009,Lasius sp.,FOLAS,1111310,13,1,11,10,4
15,2009,Lepismatidae,INZYLEP,1420200,2,1,42,0,1
15,2009,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,1
15,2009,Lycosidae,ARARALYC,5012400,24,5,1,0,1
15,2009,Metoponium sp.,TEMET,1024644,46,1,2,44,1
15,2009,Myrmicinae,FOMYR,1111313,13,1,11,13,158
15,2009,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,1
15,2009,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,10
15,2009,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,4
15,2009,Porcellio laevis,PORLAE,6020101,1,6,2,1,2
15,2009,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
15,2009,Pterostichus sp.,CAPTE,1025520,55,1,2,20,3
15,2009,Staphylinidae,INCOSTA,1021700,17,1,2,0,12
15,2009,Thomisidae,ARARATHO,5014500,45,5,1,0,1
15,2010,Acari,ARACA,5020000,0,5,2,0,5
15,2010,Amblyopone sp.,FOAMB,1111350,13,1,11,50,2
15,2010,Araneae,ARARA,5010000,0,5,1,0,6
15,2010,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,392
15,2010,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,24
15,2010,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,5
15,2010,Calathus opaculus,CACALOPA,1025503,55,1,2,3,7
15,2010,Carabidae,INCOCAR,1025500,55,1,2,0,8
15,2010,Chilopoda,CH,2000000,0,2,0,0,6
15,2010,Coleoptera,INCO,1020000,0,1,2,0,1
15,2010,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
15,2010,Collembola,INCL,1040000,0,1,4,0,8
15,2010,Curculionidae,INCOCUR,1023100,31,1,2,0,10
15,2010,Diptera,INDI,1060000,0,1,6,0,1
15,2010,Dysdera crocata,ARDYSCRO,5011402,14,5,1,2,1
15,2010,Elateridae,INCOELA,1020500,5,1,2,0,1
15,2010,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1
15,2010,Formica sp.,FOFOM,1111309,13,1,11,9,2
15,2010,Formicidae,INHYFOR,1111300,13,1,11,0,1
15,2010,Formicinae,FOFON,1111349,13,1,11,49,6
15,2010,Gryllidae,INORGRY,1193700,37,1,19,0,3
15,2010,Harpalus sp.,CAHAR,1025530,55,1,2,30,7
15,2010,Hemiptera,INHE,1750000,0,1,75,0,2
15,2010,Hymenoptera,INHY,1110000,0,1,11,0,7
15,2010,Insecta larva,INLA,1000001,0,1,0,1,1
15,2010,Lasius sp.,FOLAS,1111310,13,1,11,10,73
15,2010,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
15,2010,Lepismatidae,INZYLEP,1420200,2,1,42,0,4
15,2010,Myrmicinae,FOMYR,1111313,13,1,11,13,21
15,2010,Oribatida,ARACAORI,5020100,1,5,2,0,10
15,2010,Orthoptera,INOR,1190000,0,1,19,0,1
15,2010,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1
15,2010,Pasimachus sp.,CAPAS,1025543,55,1,2,43,1
15,2010,Pheidole sp.,FOPHE,1111314,13,1,11,14,3
15,2010,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,8
15,2010,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,1
15,2010,Porcellio laevis,PORLAE,6020101,1,6,2,1,4
15,2010,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,4
15,2010,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
15,2010,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
15,2010,Solenopsis sp.,FOSOL,1111305,13,1,11,5,1
15,2010,Staphylinidae,INCOSTA,1021700,17,1,2,0,4
15,2010,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,1
15,2011,Acari,ARACA,5020000,0,5,2,0,5
15,2011,Amara sp.,CAAMA,1025505,55,1,2,5,1
15,2011,Araneae,ARARA,5010000,0,5,1,0,11
15,2011,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,218
15,2011,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,15
15,2011,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,6
15,2011,Calathus opaculus,CACALOPA,1025503,55,1,2,3,9
15,2011,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,1
15,2011,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
15,2011,Carabidae,INCOCAR,1025500,55,1,2,0,1
15,2011,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
15,2011,Chilopoda,CH,2000000,0,2,0,0,3
15,2011,Coleoptera,INCO,1020000,0,1,2,0,3
15,2011,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3
15,2011,Collembola,INCL,1040000,0,1,4,0,4
15,2011,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,3
15,2011,Curculionidae,INCOCUR,1023100,31,1,2,0,8
15,2011,Elateridae,INCOELA,1020500,5,1,2,0,5
15,2011,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
15,2011,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
15,2011,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,7
15,2011,Formica sp.,FOFOM,1111309,13,1,11,9,1
15,2011,Formicinae,FOFON,1111349,13,1,11,49,64
15,2011,Gryllidae,INORGRY,1193700,37,1,19,0,1
15,2011,Hemiptera,INHE,1750000,0,1,75,0,2
15,2011,Insecta,IN,1000000,0,1,0,0,1
15,2011,Insecta larva,INLA,1000001,0,1,0,1,3
15,2011,Lasius sp.,FOLAS,1111310,13,1,11,10,11
15,2011,Lepidoptera,INLE,1090000,0,1,9,0,3
15,2011,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
15,2011,Lepismatidae,INZYLEP,1420200,2,1,42,0,1
15,2011,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,7
15,2011,Lycosidae,ARARALYC,5012400,24,5,1,0,3
15,2011,Monomorium sp.,FOMON,1111343,13,1,11,43,3
15,2011,Myrmicinae,FOMYR,1111313,13,1,11,13,2
15,2011,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,1
15,2011,Oribatida,ARACAORI,5020100,1,5,2,0,9
15,2011,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,5
15,2011,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,2
15,2011,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
15,2011,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
15,2011,Pterostichus sp.,CAPTE,1025520,55,1,2,20,4
15,2011,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
15,2011,Staphylinidae,INCOSTA,1021700,17,1,2,0,10
15,2011,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,1
15,2012,Acari,ARACA,5020000,0,5,2,0,7
15,2012,Araneae,ARARA,5010000,0,5,1,0,7
15,2012,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,914
15,2012,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,25
15,2012,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,9
15,2012,Calathus opaculus,CACALOPA,1025503,55,1,2,3,8
15,2012,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,5
15,2012,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
15,2012,Carabidae,INCOCAR,1025500,55,1,2,0,10
15,2012,Coleoptera,INCO,1020000,0,1,2,0,3
15,2012,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3
15,2012,Collembola,INCL,1040000,0,1,4,0,10
15,2012,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,5
15,2012,Curculionidae,INCOCUR,1023100,31,1,2,0,6
15,2012,Elateridae,INCOELA,1020500,5,1,2,0,7
15,2012,Eleodes extricatus,TEELEEXT,1024641,46,1,2,41,7
15,2012,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,5
15,2012,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,5
15,2012,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,5
15,2012,Formica sp.,FOFOM,1111309,13,1,11,9,4
15,2012,Formicinae,FOFON,1111349,13,1,11,49,2
15,2012,Gryllidae,INORGRY,1193700,37,1,19,0,4
15,2012,Harpalus sp.,CAHAR,1025530,55,1,2,30,2
15,2012,Hemiptera,INHE,1750000,0,1,75,0,2
15,2012,Insecta,IN,1000000,0,1,0,0,1
15,2012,Insecta larva,INLA,1000001,0,1,0,1,2
15,2012,Lasius sp.,FOLAS,1111310,13,1,11,10,53
15,2012,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,8
15,2012,Lepismatidae,INZYLEP,1420200,2,1,42,0,13
15,2012,Leptothorax sp.,FOLEP,1111306,13,1,11,6,1
15,2012,Lycosidae,ARARALYC,5012400,24,5,1,0,2
15,2012,Metoponium sp.,TEMET,1024644,46,1,2,44,1
15,2012,Monomorium sp.,FOMON,1111343,13,1,11,43,1
15,2012,Myrmicinae,FOMYR,1111313,13,1,11,13,2
15,2012,Noctuidae,INLENOC,1090100,1,1,9,0,1
15,2012,Oribatida,ARACAORI,5020100,1,5,2,0,152
15,2012,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,11
15,2012,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,2
15,2012,Porcellio laevis,PORLAE,6020101,1,6,2,1,9
15,2012,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
15,2012,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
15,2012,Salticidae,ARARASAL,5011000,10,5,1,0,2
15,2012,Solenopsis sp.,FOSOL,1111305,13,1,11,5,9
15,2012,Staphylinidae,INCOSTA,1021700,17,1,2,0,10
15,2012,Tetramorium sp.,FOTET,1111351,13,1,11,51,1
15,2012,.,.,.,.,.,.,.,0
15,2013,Acari,ARACA,5020000,0,5,2,0,12
15,2013,Amara sp.,CAAMA,1025505,55,1,2,5,4
15,2013,Araneae,ARARA,5010000,0,5,1,0,4
15,2013,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,104
15,2013,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,15
15,2013,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1
15,2013,Calathus opaculus,CACALOPA,1025503,55,1,2,3,6
15,2013,Carabidae,INCOCAR,1025500,55,1,2,0,2
15,2013,Chilopoda,CH,2000000,0,2,0,0,1
15,2013,Coleoptera,INCO,1020000,0,1,2,0,4
15,2013,Coleoptera larva,INCOLAR,1020001,0,1,2,1,4
15,2013,Collembola,INCL,1040000,0,1,4,0,9
15,2013,Corinnidae,ARARACOR,5019600,96,5,1,0,1
15,2013,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1
15,2013,Curculionidae,INCOCUR,1023100,31,1,2,0,4
15,2013,Dictynidae,ARARADIC,5012500,25,5,1,0,2
15,2013,Dysdera crocata,ARDYSCRO,5011402,14,5,1,2,1
15,2013,Elateridae,INCOELA,1020500,5,1,2,0,5
15,2013,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,3
15,2013,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
15,2013,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,4
15,2013,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2
15,2013,Formicinae,FOFON,1111349,13,1,11,49,1
15,2013,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,3
15,2013,Gryllidae,INORGRY,1193700,37,1,19,0,1
15,2013,Hemiptera,INHE,1750000,0,1,75,0,3
15,2013,Hymenoptera,INHY,1110000,0,1,11,0,2
15,2013,Insecta larva,INLA,1000001,0,1,0,1,1
15,2013,Ixodidae,ARIXOIX,5080100,1,5,8,0,1
15,2013,Lasius sp.,FOLAS,1111310,13,1,11,10,79
15,2013,Lepismatidae,INZYLEP,1420200,2,1,42,0,7
15,2013,Lizard,.,.,1,9,3,0,1
15,2013,Lycosidae,ARARALYC,5012400,24,5,1,0,2
15,2013,Monomorium sp.,FOMON,1111343,13,1,11,43,2
15,2013,Oribatida,ARACAORI,5020100,1,5,2,0,17
15,2013,Pholcidae,ARARAPHO,5010200,2,5,1,0,1
15,2013,Phrurolithidae,ARRAPHR,5019000,90,5,1,0,1
15,2013,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,4
15,2013,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,2
15,2013,Porcellio laevis,PORLAE,6020101,1,6,2,1,4
15,2013,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
15,2013,Psocoptera,INPS,1220000,0,1,22,0,4
15,2013,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
15,2013,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
15,2013,Solenopsis sp.,FOSOL,1111305,13,1,11,5,2
15,2013,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,5
15,2013,Tenebrionidae,COTEN,1024600,46,1,2,0,1
15,2013,Thomisidae,ARARATHO,5014500,45,5,1,0,2
15,2014,Acari,ARACA,5020000,0,5,2,0,14
15,2014,Amara sp.,CAAMA,1025505,55,1,2,5,2
15,2014,Araneae,ARARA,5010000,0,5,1,0,4
15,2014,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,531
15,2014,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,19
15,2014,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
15,2014,Calathus opaculus,CACALOPA,1025503,55,1,2,3,9
15,2014,Carabidae,INCOCAR,1025500,55,1,2,0,1
15,2014,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
15,2014,Coleoptera,INCO,1020000,0,1,2,0,1
15,2014,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
15,2014,Collembola,INCL,1040000,0,1,4,0,5
15,2014,Curculionidae,INCOCUR,1023100,31,1,2,0,5
15,2014,Dictynidae,ARARADIC,5012500,25,5,1,0,1
15,2014,Elateridae,INCOELA,1020500,5,1,2,0,6
15,2014,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
15,2014,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
15,2014,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,3
15,2014,Formica sp.,FOFOM,1111309,13,1,11,9,144
15,2014,Formicidae,INHYFOR,1111300,13,1,11,0,1
15,2014,Gryllidae,INORGRY,1193700,37,1,19,0,2
15,2014,Harpalus sp.,CAHAR,1025530,55,1,2,30,5
15,2014,Hemiptera,INHE,1750000,0,1,75,0,1
15,2014,Lasius sp.,FOLAS,1111310,13,1,11,10,14
15,2014,Lepismatidae,INZYLEP,1420200,2,1,42,0,2
15,2014,Lycosidae,ARARALYC,5012400,24,5,1,0,4
15,2014,Monomorium sp.,FOMON,1111343,13,1,11,43,1
15,2014,Opiliones,AROPI,5050000,0,5,5,0,1
15,2014,Oribatida,ARACAORI,5020100,1,5,2,0,1
15,2014,Orthoptera,INOR,1190000,0,1,19,0,3
15,2014,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,4
15,2014,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,3
15,2014,Porcellio laevis,PORLAE,6020101,1,6,2,1,18
15,2014,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
15,2014,Pterostichus sp.,CAPTE,1025520,55,1,2,20,5
15,2014,Staphylinidae,INCOSTA,1021700,17,1,2,0,1
15,2014,Thomisidae,ARARATHO,5014500,45,5,1,0,1
15,2014,.,.,.,.,.,.,.,0
15,2015,Acari,ARACA,5020000,0,5,2,0,3
15,2015,Amara sp.,CAAMA,1025505,55,1,2,5,11
15,2015,Anyphaenidae,ARARAANY,5019700,97,5,1,0,1
15,2015,Araneae,ARARA,5010000,0,5,1,0,5
15,2015,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,673
15,2015,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,7
15,2015,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
15,2015,Calathus opaculus,CACALOPA,1025503,55,1,2,3,6
15,2015,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
15,2015,Carabidae,INCOCAR,1025500,55,1,2,0,1
15,2015,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
15,2015,Chilopoda,CH,2000000,0,2,0,0,1
15,2015,Coleoptera,INCO,1020000,0,1,2,0,1
15,2015,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
15,2015,Collembola,INCL,1040000,0,1,4,0,3
15,2015,Curculionidae,INCOCUR,1023100,31,1,2,0,4
15,2015,Diptera,INDI,1060000,0,1,6,0,4
15,2015,Elateridae,INCOELA,1020500,5,1,2,0,6
15,2015,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
15,2015,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,4
15,2015,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,3
15,2015,Formica sp.,FOFOM,1111309,13,1,11,9,18
15,2015,Formicidae,INHYFOR,1111300,13,1,11,0,1
15,2015,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,2
15,2015,Gryllidae,INORGRY,1193700,37,1,19,0,1
15,2015,Harpalus sp.,CAHAR,1025530,55,1,2,30,3
15,2015,Hemiptera,INHE,1750000,0,1,75,0,1
15,2015,Insecta larva,INLA,1000001,0,1,0,1,1
15,2015,Lasius sp.,FOLAS,1111310,13,1,11,10,13
15,2015,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
15,2015,Lepismatidae,INZYLEP,1420200,2,1,42,0,3
15,2015,Lycosidae,ARARALYC,5012400,24,5,1,0,6
15,2015,Metoponium sp.,TEMET,1024644,46,1,2,44,1
15,2015,Monomorium sp.,FOMON,1111343,13,1,11,43,1
15,2015,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,1
15,2015,Noctuidae,INLENOC,1090100,1,1,9,0,1
15,2015,Oribatida,ARACAORI,5020100,1,5,2,0,12
15,2015,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,8
15,2015,Poecilus sp.,CAPOE,1025528,55,1,2,28,3
15,2015,Porcellio laevis,PORLAE,6020101,1,6,2,1,31
15,2015,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,5
15,2015,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
15,2015,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
15,2015,Solenopsis sp.,FOSOL,1111305,13,1,11,5,97
15,2015,Staphylinidae,INCOSTA,1021700,17,1,2,0,2
15,2015,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,2
15,2016,Amara sp.,CAAMA,1025505,55,1,2,5,1
15,2016,Apidae,INHYAPI,1111100,11,1,11,0,1
15,2016,Apocrita,INHYAP,1115200,52,1,11,0,1
15,2016,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,2742
15,2016,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,14
15,2016,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
15,2016,Calathus opaculus,CACALOPA,1025503,55,1,2,3,18
15,2016,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,1
15,2016,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
15,2016,Carabidae,INCOCAR,1025500,55,1,2,0,1
15,2016,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
15,2016,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
15,2016,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,2
15,2016,Curculionidae,INCOCUR,1023100,31,1,2,0,10
15,2016,Dictynidae,ARARADIC,5012500,25,5,1,0,1
15,2016,Elateridae,INCOELA,1020500,5,1,2,0,5
15,2016,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,5
15,2016,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,7
15,2016,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,3
15,2016,Harpalus sp.,CAHAR,1025530,55,1,2,30,14
15,2016,Lasius sp.,FOLAS,1111310,13,1,11,10,10
15,2016,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,2
15,2016,Lepismatidae,INZYLEP,1420200,2,1,42,0,6
15,2016,Lithobiomorpha,CHLIT,2020000,0,2,2,0,2
15,2016,Lycosidae,ARARALYC,5012400,24,5,1,0,4
15,2016,Monomorium sp.,FOMON,1111343,13,1,11,43,7
15,2016,Mutillidae,INHYMUT,1111900,19,1,11,0,1
15,2016,Oribatida,ARACAORI,5020100,1,5,2,0,1
15,2016,Pheidole sp.,FOPHE,1111314,13,1,11,14,7
15,2016,Phrurotimpus sp.,ARPHRPHR,5019001,90,5,1,1,1
15,2016,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,10
15,2016,Polyphaga,INCOPOL,1020002,0,1,2,2,2
15,2016,Porcellio laevis,PORLAE,6020101,1,6,2,1,44
15,2016,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
15,2016,Pterostichus sp.,CAPTE,1025520,55,1,2,20,5
15,2016,Reduviidae,INHERED,1750100,1,1,75,0,2
15,2016,Salticidae,ARARASAL,5011000,10,5,1,0,1
15,2016,Solenopsis sp.,FOSOL,1111305,13,1,11,5,1
15,2016,Staphylinidae,INCOSTA,1021700,17,1,2,0,5
15,2016,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,1
15,2016,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,1
15,2017,Acari,ARACA,5020000,0,5,2,0,3
15,2017,Aeolus mellillus,ELAEOMEL,1020502,5,1,2,2,1
15,2017,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,353
15,2017,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,11
15,2017,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
15,2017,Bradycellus sp.,CABRA,1025521,55,1,2,21,1
15,2017,Chrysomela scripta,CHCHRSCR,1020904,9,1,2,4,1
15,2017,Collembola,INCL,1040000,0,1,4,0,3
15,2017,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1
15,2017,Cryptophagidae,INCOCRY,1020800,8,1,2,0,2
15,2017,Curculionidae,INCOCUR,1023100,31,1,2,0,1
15,2017,Dictynidae,ARARADIC,5012500,25,5,1,0,1
15,2017,Diptera,INDI,1060000,0,1,6,0,1
15,2017,Dysdera crocata,ARDYSCRO,5011402,14,5,1,2,1
15,2017,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,2
15,2017,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
15,2017,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1
15,2017,Harpalus sp.,CAHAR,1025530,55,1,2,30,4
15,2017,Lasius sp.,FOLAS,1111310,13,1,11,10,3
15,2017,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,3
15,2017,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1
15,2017,Phrurolithidae,ARRAPHR,5019000,90,5,1,0,2
15,2017,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,1
15,2017,Porcellio laevis,PORLAE,6020101,1,6,2,1,11
15,2017,Pseudataenius sp.,COSCAPSE,1020410,4,1,2,10,3
15,2017,Pseudoscorpion larvae,ARPSELAR,5030001,0,5,3,1,1
15,2017,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
15,2017,Salticidae,ARARASAL,5011000,10,5,1,0,1
15,2017,Staphylinidae,INCOSTA,1021700,17,1,2,0,1
15,2017,Thysanoptera,INTT,1080000,0,1,8,0,1
15,2017,Trox sp.,COTROTRO,1029603,96,1,2,3,1
15,2017,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,3
15,2018,Acari,ARACA,5020000,0,5,2,0,3
15,2018,Acrididae,INORACR,1193900,39,1,19,0,1
15,2018,Aeolus sp.,ELAAEO,1020506,5,1,2,6,7
15,2018,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,568
15,2018,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,19
15,2018,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,9
15,2018,Blapstinus sulcatus,TEBLASUL,1024663,46,1,2,63,1
15,2018,Bradycellus sp.,CABRA,1025521,55,1,2,21,1
15,2018,Calathus opaculus,CACALOPA,1025503,55,1,2,3,16
