Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts,Site name,Latitude,Longitude
15,2021,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Collembola,INCL,1040000,0,1,4,0,2,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,3,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Cryptophagidae,INCOCRY,1020800,8,1,2,0,5,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Curculionidae,ARDYSCRO,5011402,14,5,1,2,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Curculionidae,INCOCUR,1023100,31,1,2,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Dysdera crocata,ARDYSCRO,5011402,14,5,1,2,3,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Formica sp.,FOFOM,1111309,13,1,11,9,3,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Harpalus sp.,CAHAR,1025530,55,1,2,30,6,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Hemiptera,INHE,1750000,0,1,75,0,4,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,5,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Hymenoptera,INHY,1110000,0,1,11,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Lasius sp.,FOLAS,1111310,13,1,11,10,4,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Lasius sp.,INCOCUR,1023100,31,1,2,0,5,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Linyphiidae,ARARALIN,5012200,22,5,1,0,2,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Lithobiomorpha,CHLIT,2020000,0,2,2,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Lizard,LIZ,9030100,1,9,3,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Lycosidae,ARARALYC,5012400,24,5,1,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Oribatida,ARACAORI,5020100,1,5,2,0,8,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Pholcidae,ARARAPHO,5010200,2,5,1,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,2,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Polyphaga,INCOPOL,1020002,0,1,2,2,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Ponera sp.,INHYFOPO,1111355,13,1,11,55,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Porcellio laevis,PORLAE,6020101,1,6,2,1,29,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,5,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Psocoptera,INPS,1220000,0,1,22,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Salticidae,ARARASAL,5011000,10,5,1,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Solenopsis sp.,FOSOL,1111305,13,1,11,5,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Staphylinidae,INCOSTA,1021700,17,1,2,0,2,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Thysanoptera,INTT,1080000,0,1,8,0,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Varacosa sp.,ARLYCVAR,5012425,24,5,1,25,1,Valencia Cleared,34.6486505386211,-106.739180486447
15,2021,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,1,Valencia Cleared,34.6486505386211,-106.739180486447
16,2004,Acari,ARACA,5020000,0,5,2,0,10,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Araneae,ARARA,5010000,0,5,1,0,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,142,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,36,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Calathus opaculus,CACALOPA,1025503,55,1,2,3,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Chilopoda,CH,2000000,0,2,0,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Cicadellidae,INHECID,1751200,12,1,75,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Collembola,INCL,1040000,0,1,4,0,17,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Curculionidae,INCOCUR,1023100,31,1,2,0,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Diptera,INDI,1060000,0,1,6,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Elateridae,INCOELA,1020500,5,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Formica sp.,FOFOM,1111309,13,1,11,9,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Formicidae,INHYFOR,1111300,13,1,11,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Formicinae,FOFON,1111349,13,1,11,49,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Gryllidae,INORGRY,1193700,37,1,19,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Histeridae,INCOHIS,1023000,30,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Hymenoptera,INHY,1110000,0,1,11,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Lasius sp.,FOLAS,1111310,13,1,11,10,15,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Lepidoptera,INLE,1090000,0,1,9,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Lepismatidae,INZYLEP,1420200,2,1,42,0,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Leptothorax sp.,FOLEP,1111306,13,1,11,6,8,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Lygaeidae,INHELYG,1750300,3,1,75,0,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Myrmica sp.,FOMYC,1111346,13,1,11,46,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Platydracus sp.,STPLA,1021703,17,1,2,3,11,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Prenolepis sp.,FOPRE,1111339,13,1,11,39,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Psocoptera,INPS,1220000,0,1,22,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Staphylinidae,INCOSTA,1021700,17,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,Trox sp.,COTROTRO,1029603,96,1,2,3,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2004,.,NOCAP,0,0,0,0,0,0,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Acari,ARACA,5020000,0,5,2,0,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Araneae,ARARA,5010000,0,5,1,0,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,189,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,10,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Calathus opaculus,CACALOPA,1025503,55,1,2,3,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Collembola,INCL,1040000,0,1,4,0,103,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Curculionidae,INCOCUR,1023100,31,1,2,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Elateridae,INCOELA,1020500,5,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,7,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Formica sp.,FOFOM,1111309,13,1,11,9,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Formicidae,INHYFOR,1111300,13,1,11,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Gryllidae,INORGRY,1193700,37,1,19,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Hemiptera,INHE,1750000,0,1,75,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Hoplia sp.,SCHOP,1020408,4,1,2,8,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Insecta,IN,1000000,0,1,0,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Insecta larva,INLA,1000001,0,1,0,1,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Lasius sp.,FOLAS,1111310,13,1,11,10,11,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Lepismatidae,INZYLEP,1420200,2,1,42,0,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Leptothorax sp.,FOLEP,1111306,13,1,11,6,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Lygaeidae,INHELYG,1750300,3,1,75,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Orthoptera,INOR,1190000,0,1,19,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Porcellio laevis,PORLAE,6020101,1,6,2,1,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Staphylinidae,INCOSTA,1021700,17,1,2,0,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Trogidae,INCOTRG,1029600,96,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,Trox sp.,COTROTRO,1029603,96,1,2,3,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,.,NOCAP,0,0,0,0,0,0,Valencia Forest,34.6472147233729,-106.738922864063
16,2005,.,.,.,.,.,.,.,0,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Arachnida,AR,5000000,0,5,0,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Araneae,ARARA,5010000,0,5,1,0,7,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,120,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,20,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Calathus opaculus,CACALOPA,1025503,55,1,2,3,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Carabid larva,CALAR,1025506,55,1,2,6,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Coleoptera,INCO,1020000,0,1,2,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Collembola,INCL,1040000,0,1,4,0,20,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Curculionidae,INCOCUR,1023100,31,1,2,0,18,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Elateridae,INCOELA,1020500,5,1,2,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Formicidae,INHYFOR,1111300,13,1,11,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Gryllidae,INORGRY,1193700,37,1,19,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Hemiptera,INHE,1750000,0,1,75,0,5,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Histeridae,INCOHIS,1023000,30,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Hymenoptera,INHY,1110000,0,1,11,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Insecta,IN,1000000,0,1,0,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Lasius sp.,FOLAS,1111310,13,1,11,10,14,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Lepismatidae,INZYLEP,1420200,2,1,42,0,11,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Lycosidae,ARARALYC,5012400,24,5,1,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Monomorium sp.,FOMON,1111343,13,1,11,43,69,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Prenolepis sp.,FOPRE,1111339,13,1,11,39,8,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Solenopsis sp.,FOSOL,1111305,13,1,11,5,11,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Staphylinidae,INCOSTA,1021700,17,1,2,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,Trox sp.,COTROTRO,1029603,96,1,2,3,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2006,.,NOCAP,0,0,0,0,0,0,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Amara sp.,CAAMA,1025505,55,1,2,5,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Araneae,ARARA,5010000,0,5,1,0,6,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,249,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,7,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Calathus opaculus,CACALOPA,1025503,55,1,2,3,5,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Carabidae,INCOCAR,1025500,55,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Chilopoda,CH,2000000,0,2,0,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Coleoptera,INCO,1020000,0,1,2,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Collembola,INCL,1040000,0,1,4,0,32,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Curculionidae,INCOCUR,1023100,31,1,2,0,5,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Elateridae,INCOELA,1020500,5,1,2,0,10,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Eleodes sp.,TEELE,1024601,46,1,2,1,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,5,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Formica sp.,FOFOM,1111309,13,1,11,9,10,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Formicinae,FOFON,1111349,13,1,11,49,14,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Gryllidae,INORGRY,1193700,37,1,19,0,5,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Hymenoptera,INHY,1110000,0,1,11,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Insecta,IN,1000000,0,1,0,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Insecta larva,INLA,1000001,0,1,0,1,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Lasius sp.,FOLAS,1111310,13,1,11,10,51,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Lycosidae,ARARALYC,5012400,24,5,1,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Monomorium sp.,FOMON,1111343,13,1,11,43,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Mutillidae,INHYMUT,1111900,19,1,11,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Poecilus sp.,CAPOE,1025528,55,1,2,28,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Porcellio laevis,PORLAE,6020101,1,6,2,1,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Prenolepis sp.,FOPRE,1111339,13,1,11,39,9,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Solenopsis sp.,FOSOL,1111305,13,1,11,5,7,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Staphylinidae,INCOSTA,1021700,17,1,2,0,5,Valencia Forest,34.6472147233729,-106.738922864063
16,2007,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Acari,ARACA,5020000,0,5,2,0,36,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Araneae,ARARA,5010000,0,5,1,0,5,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,33,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,14,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Calathus opaculus,CACALOPA,1025503,55,1,2,3,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Chilopoda,CH,2000000,0,2,0,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Collembola,INCL,1040000,0,1,4,0,81,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,22,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Curculionidae,INCOCUR,1023100,31,1,2,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Diptera,INDI,1060000,0,1,6,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Elateridae,INCOELA,1020500,5,1,2,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,7,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Formica sp.,FOFOM,1111309,13,1,11,9,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Formicinae,FOFON,1111349,13,1,11,49,4,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Gryllidae,INORGRY,1193700,37,1,19,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Hemiptera,INHE,1750000,0,1,75,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Hymenoptera,INHY,1110000,0,1,11,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Insecta larva,INLA,1000001,0,1,0,1,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Lasius sp.,FOLAS,1111310,13,1,11,10,7,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Lycosidae,ARARALYC,5012400,24,5,1,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Monomorium sp.,FOMON,1111343,13,1,11,43,8,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Mutillidae,INHYMUT,1111900,19,1,11,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Myrmicinae,FOMYR,1111313,13,1,11,13,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Solenopsis sp.,FOSOL,1111305,13,1,11,5,10,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Staphylinidae,INCOSTA,1021700,17,1,2,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,Trox sp.,COTROTRO,1029603,96,1,2,3,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2008,.,NOCAP,0,0,0,0,0,0,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Anthicidae,INCOANT,1024100,41,1,2,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Araneae,ARARA,5010000,0,5,1,0,7,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,25,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,10,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Carabidae,INCOCAR,1025500,55,1,2,0,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,2,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Chilopoda,CH,2000000,0,2,0,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Cicindelinae,INCOCIC,1029500,95,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Coccinellidae,INCOCOC,1022200,22,1,2,0,1,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Coleoptera,INCO,1020000,0,1,2,0,3,Valencia Forest,34.6472147233729,-106.738922864063
16,2009,Collembola,INCL,1040000,0,1,4,0,1,Valencia Forest,34.6472147233729,-106.738922864063
