"Year","Month","Site number","Site name","Precipitation canopy mm","Precipitation open mm","Monthly mean precipitation mm","Latitude","Longitude","Reaches","Season"
2014,11,23,"BioPark",1,3.1,2.05,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2014,11,24,"Santo Domingo",8.2,11.5,9.85,35.50989,-106.3896,"Cochiti Reach","Winter"
2014,11,25,"Crawford",10,12,11,34.637561057629,-106.74347269011,"Isleta Reach","Winter"
2014,11,26,"Mesilla",0.5,7.5,4,32.248328,-106.821014,"South of San Marcial Reach","Winter"
2014,11,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Winter"
2014,11,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Winter"
2014,11,29,"Albuquerque Overbank Project",NA,NA,NA,35.0452081969,-106.665732215,"Angostura Reach","Winter"
2014,11,30,"State Land Office",3.5,9,6.25,34.9679188689,-106.685667747,"Angostura Reach","Winter"
2014,12,1,"Alameda",15.5,NA,15.5,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2014,12,2,"Rio Grande Nature Center",19,17,18,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2014,12,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2014,12,4,"Belen",7,13,10,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2014,12,5,"Santa Ana",26,25,25.5,35.34284,-106.5458,"Angostura Reach","Winter"
2014,12,6,"Savannah",12,18,15,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2014,12,7,"Lemitar",1.5,2,1.75,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2014,12,8,"Hispanic Cultural Center",19,24,21.5,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2014,12,9,"Ohkay Owingeh",22,20,21,36.0618,-106.0761,"Cochiti Reach","Winter"
2014,12,10,"Diversion",11,20,15.5,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2014,12,11,"Calabacillas",13,19,16,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2014,12,12,"Minnow",8,20,14,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2014,12,13,"Harrison",15.5,23,19.25,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2014,12,14,"Sevilleta",2.5,1.5,2,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2014,12,15,"Valencia Cleared",9,NA,9,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2014,12,16,"Valencia Forest",13.5,15,14.25,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2014,12,17,"Montano",4.5,19,11.75,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2014,12,18,"Reynolds Cleared",5.5,10,7.75,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2014,12,19,"Reynolds Forest",8,10.5,9.25,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2014,12,20,"Route 66",12,19.5,15.75,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2014,12,21,"Badger",12,8,10,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2014,12,22,"Bobcat",13,NA,13,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2014,12,23,"BioPark",21,22,21.5,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2014,12,24,"Santo Domingo",23,11,17,35.50989,-106.3896,"Cochiti Reach","Winter"
2014,12,25,"Crawford",14,14,14,34.637561057629,-106.74347269011,"Isleta Reach","Winter"
2014,12,26,"Mesilla",2.8,3,2.9,32.248328,-106.821014,"South of San Marcial Reach","Winter"
2014,12,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Winter"
2014,12,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Winter"
2014,12,29,"Albuquerque Overbank Project",NA,NA,NA,35.0452081969,-106.665732215,"Angostura Reach","Winter"
2014,12,30,"State Land Office",19,25,22,34.9679188689,-106.685667747,"Angostura Reach","Winter"
2015,1,1,"Alameda",9,10,9.5,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2015,1,2,"Rio Grande Nature Center",7.5,8.5,8,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2015,1,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2015,1,4,"Belen",5.5,19,12.25,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2015,1,5,"Santa Ana",12,14,13,35.34284,-106.5458,"Angostura Reach","Winter"
2015,1,6,"Savannah",10,16,13,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2015,1,7,"Lemitar",9,9,9,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2015,1,8,"Hispanic Cultural Center",NA,11,11,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2015,1,9,"Ohkay Owingeh",11,11.5,11.25,36.0618,-106.0761,"Cochiti Reach","Winter"
2015,1,10,"Diversion",11,15,13,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2015,1,11,"Calabacillas",9,18,13.5,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2015,1,12,"Minnow",7.5,16,11.75,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2015,1,13,"Harrison",4,9,6.5,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2015,1,14,"Sevilleta",4.3,4.5,4.4,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2015,1,15,"Valencia Cleared",22,18,20,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2015,1,16,"Valencia Forest",21,20,20.5,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2015,1,17,"Montano",8,16,12,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2015,1,18,"Reynolds Cleared",14,19,16.5,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2015,1,19,"Reynolds Forest",16,19.5,17.75,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2015,1,20,"Route 66",5,14,9.5,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2015,1,21,"Badger",4.5,8.5,6.5,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2015,1,22,"Bobcat",7.8,13,10.4,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2015,1,23,"BioPark",5.5,7.7,6.6,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2015,1,24,"Santo Domingo",8,10,9,35.50989,-106.3896,"Cochiti Reach","Winter"
2015,1,25,"Crawford",19,19.5,19.25,34.637561057629,-106.74347269011,"Isleta Reach","Winter"
2015,1,26,"Mesilla",1.6,1.4,1.5,32.248328,-106.821014,"South of San Marcial Reach","Winter"
2015,1,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Winter"
2015,1,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Winter"
2015,1,29,"Albuquerque Overbank Project",NA,NA,NA,35.0452081969,-106.665732215,"Angostura Reach","Winter"
2015,1,30,"State Land Office",8,13,10.5,34.9679188689,-106.685667747,"Angostura Reach","Winter"
2015,2,1,"Alameda",17,15,16,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2015,2,2,"Rio Grande Nature Center",19,18,18.5,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2015,2,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2015,2,4,"Belen",12.7,22.9,17.8,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2015,2,5,"Santa Ana",10,15,12.5,35.34284,-106.5458,"Angostura Reach","Winter"
2015,2,6,"Savannah",8,14,11,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2015,2,7,"Lemitar",5.5,8.5,7,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2015,2,8,"Hispanic Cultural Center",7.3,10,8.65,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2015,2,9,"Ohkay Owingeh",33,36,34.5,36.0618,-106.0761,"Cochiti Reach","Winter"
2015,2,10,"Diversion",8,14.1,11.05,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2015,2,11,"Calabacillas",9,15,12,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2015,2,12,"Minnow",7.9,12.5,10.2,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2015,2,13,"Harrison",11.5,16,13.75,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2015,2,14,"Sevilleta",7.5,7.5,7.5,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2015,2,15,"Valencia Cleared",16,NA,16,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2015,2,16,"Valencia Forest",23,23,23,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2015,2,17,"Montano",10,14,12,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2015,2,18,"Reynolds Cleared",14,22,18,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2015,2,19,"Reynolds Forest",16,23,19.5,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2015,2,20,"Route 66",5.2,14,9.6,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2015,2,21,"Badger",11,18,14.5,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2015,2,22,"Bobcat",8,13,10.5,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2015,2,23,"BioPark",11.5,16,13.75,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2015,2,24,"Santo Domingo",11,15,13,35.50989,-106.3896,"Cochiti Reach","Winter"
2015,2,25,"Crawford",21,26,23.5,34.637561057629,-106.74347269011,"Isleta Reach","Winter"
2015,2,26,"Mesilla",6,8.5,7.25,32.248328,-106.821014,"South of San Marcial Reach","Winter"
2015,2,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Winter"
2015,2,28,"Valle de Oro",NA,0,0,34.9797688406,-106.680112434,"Angostura Reach","Winter"
2015,2,29,"Albuquerque Overbank Project",6.9,10.2,8.55,35.0452081969,-106.665732215,"Angostura Reach","Winter"
2015,2,30,"State Land Office",7,11.3,9.15,34.9679188689,-106.685667747,"Angostura Reach","Winter"
2015,3,1,"Alameda",12,12,12,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2015,3,2,"Rio Grande Nature Center",12.8,14,13.4,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2015,3,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2015,3,4,"Belen",6,10,8,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2015,3,5,"Santa Ana",9,16,12.5,35.34284,-106.5458,"Angostura Reach","Spring"
2015,3,6,"Savannah",6.5,18,12.25,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2015,3,7,"Lemitar",5.5,9.5,7.5,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2015,3,8,"Hispanic Cultural Center",8.8,16.1,12.45,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2015,3,9,"Ohkay Owingeh",19,21,20,36.0618,-106.0761,"Cochiti Reach","Spring"
2015,3,10,"Diversion",10.8,11,10.9,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2015,3,11,"Calabacillas",12,18,15,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2015,3,12,"Minnow",11,12,11.5,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2015,3,13,"Harrison",14,14,14,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2015,3,14,"Sevilleta",6.5,8.5,7.5,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2015,3,15,"Valencia Cleared",11,16,13.5,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2015,3,16,"Valencia Forest",17.8,18,17.9,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2015,3,17,"Montano",0,13,6.5,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2015,3,18,"Reynolds Cleared",6.5,10,8.25,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2015,3,19,"Reynolds Forest",6.5,8.5,7.5,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2015,3,20,"Route 66",12,13,12.5,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2015,3,21,"Badger",9.5,13,11.25,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2015,3,22,"Bobcat",13,7.5,10.25,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2015,3,23,"BioPark",14,17,15.5,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2015,3,24,"Santo Domingo",20,15,17.5,35.50989,-106.3896,"Cochiti Reach","Spring"
2015,3,25,"Crawford",8.5,9.5,9,34.637561057629,-106.74347269011,"Isleta Reach","Spring"
2015,3,26,"Mesilla",NA,NA,NA,32.248328,-106.821014,"South of San Marcial Reach","Spring"
2015,3,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Spring"
2015,3,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Spring"
2015,3,29,"Albuquerque Overbank Project",11,14,12.5,35.0452081969,-106.665732215,"Angostura Reach","Spring"
2015,3,30,"State Land Office",11,14,12.5,34.9679188689,-106.685667747,"Angostura Reach","Spring"
2015,4,1,"Alameda",1.5,0.8,1.15,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2015,4,2,"Rio Grande Nature Center",0,0,0,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2015,4,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2015,4,4,"Belen",4,7.5,5.75,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2015,4,5,"Santa Ana",2,3.5,2.75,35.34284,-106.5458,"Angostura Reach","Spring"
2015,4,6,"Savannah",0,2.5,1.25,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2015,4,7,"Lemitar",0,0,0,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2015,4,8,"Hispanic Cultural Center",0,0,0,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2015,4,9,"Ohkay Owingeh",20,23,21.5,36.0618,-106.0761,"Cochiti Reach","Spring"
2015,4,10,"Diversion",0,3,1.5,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2015,4,11,"Calabacillas",4.5,7.5,6,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2015,4,12,"Minnow",0,0,0,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2015,4,13,"Harrison",1,2.4,1.7,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2015,4,14,"Sevilleta",0,0,0,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2015,4,15,"Valencia Cleared",0,0,0,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2015,4,16,"Valencia Forest",0,0.8,0.4,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2015,4,17,"Montano",0,2.5,1.25,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2015,4,18,"Reynolds Cleared",4.5,8,6.25,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2015,4,19,"Reynolds Forest",5,7.5,6.25,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2015,4,20,"Route 66",0,1.2,0.6,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2015,4,21,"Badger",0,0,0,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2015,4,22,"Bobcat",1.1,3.5,2.3,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2015,4,23,"BioPark",0,0,0,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2015,4,24,"Santo Domingo",10,18.5,14.25,35.50989,-106.3896,"Cochiti Reach","Spring"
2015,4,25,"Crawford",7,7,7,34.637561057629,-106.74347269011,"Isleta Reach","Spring"
2015,4,26,"Mesilla",NA,NA,NA,32.248328,-106.821014,"South of San Marcial Reach","Spring"
2015,4,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Spring"
2015,4,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Spring"
2015,4,29,"Albuquerque Overbank Project",0.5,2,1.25,35.0452081969,-106.665732215,"Angostura Reach","Spring"
2015,4,30,"State Land Office",2.3,2.8,2.55,34.9679188689,-106.685667747,"Angostura Reach","Spring"
2015,5,1,"Alameda",61,74,67.5,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2015,5,2,"Rio Grande Nature Center",33,36,34.5,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2015,5,3,"Los Lunas",NA,40,40,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2015,5,4,"Belen",14,36,25,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2015,5,5,"Santa Ana",30,39,34.5,35.34284,-106.5458,"Angostura Reach","Spring"
2015,5,6,"Savannah",NA,48,48,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2015,5,7,"Lemitar",13,20,16.5,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2015,5,8,"Hispanic Cultural Center",40.5,41,40.75,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2015,5,9,"Ohkay Owingeh",33,43,38,36.0618,-106.0761,"Cochiti Reach","Spring"
2015,5,10,"Diversion",28,57,42.5,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2015,5,11,"Calabacillas",18.5,50,34.25,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2015,5,12,"Minnow",31,50,40.5,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2015,5,13,"Harrison",15,39,27,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2015,5,14,"Sevilleta",16,28,22,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2015,5,15,"Valencia Cleared",22,27,24.5,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2015,5,16,"Valencia Forest",25,36,30.5,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2015,5,17,"Montano",15,53,34,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2015,5,18,"Reynolds Cleared",20,42,31,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2015,5,19,"Reynolds Forest",29,45,37,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2015,5,20,"Route 66",12.5,44,28.25,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2015,5,21,"Badger",26,47,36.5,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2015,5,22,"Bobcat",20,46,33,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2015,5,23,"BioPark",26,46,36,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2015,5,24,"Santo Domingo",24,54,39,35.50989,-106.3896,"Cochiti Reach","Spring"
2015,5,25,"Crawford",21,33,27,34.637561057629,-106.74347269011,"Isleta Reach","Spring"
2015,5,26,"Mesilla",2,4,3,32.248328,-106.821014,"South of San Marcial Reach","Spring"
2015,5,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Spring"
2015,5,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Spring"
2015,5,29,"Albuquerque Overbank Project",22,44,33,35.0452081969,-106.665732215,"Angostura Reach","Spring"
2015,5,30,"State Land Office",37,49,43,34.9679188689,-106.685667747,"Angostura Reach","Spring"
2015,6,1,"Alameda",11,9.5,10.25,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2015,6,2,"Rio Grande Nature Center",17,22,19.5,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2015,6,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2015,6,4,"Belen",5,17,11,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2015,6,5,"Santa Ana",13,20,16.5,35.34284,-106.5458,"Angostura Reach","Spring"
2015,6,6,"Savannah",NA,35,35,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2015,6,7,"Lemitar",17,26,21.5,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2015,6,8,"Hispanic Cultural Center",17,23,20,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2015,6,9,"Ohkay Owingeh",28,NA,28,36.0618,-106.0761,"Cochiti Reach","Spring"
2015,6,10,"Diversion",27,45,36,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2015,6,11,"Calabacillas",20,15,17.5,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2015,6,12,"Minnow",30,23.5,26.75,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2015,6,13,"Harrison",5.5,20,12.75,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2015,6,14,"Sevilleta",13,21,17,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2015,6,15,"Valencia Cleared",7,15.5,11.25,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2015,6,16,"Valencia Forest",5.8,15,10.4,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2015,6,17,"Montano",7,16,11.5,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2015,6,18,"Reynolds Cleared",8.5,22,15.25,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2015,6,19,"Reynolds Forest",11.5,21,16.25,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2015,6,20,"Route 66",4,13,8.5,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2015,6,21,"Badger",22,39,30.5,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2015,6,22,"Bobcat",23,30,26.5,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2015,6,23,"BioPark",11,19,15,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2015,6,24,"Santo Domingo",11,25,18,35.50989,-106.3896,"Cochiti Reach","Spring"
2015,6,25,"Crawford",7.3,14,10.65,34.637561057629,-106.74347269011,"Isleta Reach","Spring"
2015,6,26,"Mesilla",0.1,10,5.05,32.248328,-106.821014,"South of San Marcial Reach","Spring"
2015,6,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Spring"
2015,6,28,"Valle de Oro",NA,32,32,34.9797688406,-106.680112434,"Angostura Reach","Spring"
2015,6,29,"Albuquerque Overbank Project",7.5,20,13.75,35.0452081969,-106.665732215,"Angostura Reach","Spring"
2015,6,30,"State Land Office",28,40.5,34.25,34.9679188689,-106.685667747,"Angostura Reach","Spring"
2015,7,1,"Alameda",61,65,63,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2015,7,2,"Rio Grande Nature Center",75,88,81.5,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2015,7,3,"Los Lunas",39.5,53,46.25,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2015,7,4,"Belen",57,60,58.5,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2015,7,5,"Santa Ana",44,63,53.5,35.34284,-106.5458,"Angostura Reach","Monsoon"
2015,7,6,"Savannah",34,90,62,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2015,7,7,"Lemitar",40,67,53.5,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2015,7,8,"Hispanic Cultural Center",36,NA,36,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2015,7,9,"Ohkay Owingeh",46,67,56.5,36.0618,-106.0761,"Cochiti Reach","Monsoon"
2015,7,10,"Diversion",39,58,48.5,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2015,7,11,"Calabacillas",35,62,48.5,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2015,7,12,"Minnow",30,50,40,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2015,7,13,"Harrison",61,80,70.5,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2015,7,14,"Sevilleta",35,52,43.5,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2015,7,15,"Valencia Cleared",42,36,39,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2015,7,16,"Valencia Forest",48.5,58.5,53.5,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2015,7,17,"Montano",55,93,74,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
