site,ppt_canopy,ppt_open,year,month,day,site_name,site_lat,site_long
13,5,12.5,2011,8,17,Harrison,35.01505603,-106.6736953
13,6,8,2009,3,17,Harrison,35.01505603,-106.6736953
13,32,40,2005,3,16,Harrison,35.01505603,-106.6736953
13,NA,5.5,2010,3,17,Harrison,35.01505603,-106.6736953
13,NA,72,2013,8,21,Harrison,35.01505603,-106.6736953
13,29.1,NA,2017,8,16,Harrison,35.01505603,-106.6736953
13,0,0.8,2011,4,20,Harrison,35.01505603,-106.6736953
13,15,19.5,2005,5,20,Harrison,35.01505603,-106.6736953
13,0,0,2011,5,18,Harrison,35.01505603,-106.6736953
13,13,22,2014,10,21,Harrison,35.01505603,-106.6736953
13,84,87.6,2006,8,15,Harrison,35.01505603,-106.6736953
13,7.5,9.5,2008,12,17,Harrison,35.01505603,-106.6736953
13,13,15.2,2005,9,20,Harrison,35.01505603,-106.6736953
13,3.2,3.2,2006,12,18,Harrison,35.01505603,-106.6736953
13,0,0,2016,3,15,Harrison,35.01505603,-106.6736953
13,0,4,2008,9,16,Harrison,35.01505603,-106.6736953
13,7,9.5,2008,5,21,Harrison,35.01505603,-106.6736953
13,NA,NA,2005,6,NA,Harrison,35.01505603,-106.6736953
13,95,152,2004,4,20,Harrison,35.01505603,-106.6736953
13,3,7.5,2008,6,18,Harrison,35.01505603,-106.6736953
13,9,16,2004,10,19,Harrison,35.01505603,-106.6736953
13,2,4,2010,11,17,Harrison,35.01505603,-106.6736953
13,18.2,27,2014,7,14,Harrison,35.01505603,-106.6736953
13,25,25,2004,8,17,Harrison,35.01505603,-106.6736953
13,2.5,4.5,2014,11,17,Harrison,35.01505603,-106.6736953
13,0,0,2006,1,17,Harrison,35.01505603,-106.6736953
13,36,39,2004,3,16,Harrison,35.01505603,-106.6736953
13,12,16.5,2010,4,21,Harrison,35.01505603,-106.6736953
13,NA,24,2015,12,17,Harrison,35.01505603,-106.6736953
13,15.5,23,2014,12,15,Harrison,35.01505603,-106.6736953
13,NA,1.1,2017,7,20,Harrison,35.01505603,-106.6736953
13,2.2,3,2006,5,16,Harrison,35.01505603,-106.6736953
13,0,0,2004,6,15,Harrison,35.01505603,-106.6736953
13,5.1,NA,2017,9,22,Harrison,35.01505603,-106.6736953
13,NA,4.3,2012,3,21,Harrison,35.01505603,-106.6736953
13,14.9,18,2007,4,17,Harrison,35.01505603,-106.6736953
13,0,0,2011,6,22,Harrison,35.01505603,-106.6736953
13,7,12,2016,6,20,Harrison,35.01505603,-106.6736953
13,24.5,42,2011,9,20,Harrison,35.01505603,-106.6736953
13,0,0,2003,5,20,Harrison,35.01505603,-106.6736953
13,1.5,1.5,2003,7,15,Harrison,35.01505603,-106.6736953
13,1.2,4.2,2004,1,20,Harrison,35.01505603,-106.6736953
13,14,25,2015,8,21,Harrison,35.01505603,-106.6736953
13,NA,15,2010,2,17,Harrison,35.01505603,-106.6736953
13,21,30,2004,9,21,Harrison,35.01505603,-106.6736953
13,19,34,2008,7,16,Harrison,35.01505603,-106.6736953
13,32,47,2013,7,17,Harrison,35.01505603,-106.6736953
13,0,0,2012,10,19,Harrison,35.01505603,-106.6736953
13,NA,6,2008,1,16,Harrison,35.01505603,-106.6736953
13,NA,NA,2003,4,11,Harrison,35.01505603,-106.6736953
13,5,16,2012,7,16,Harrison,35.01505603,-106.6736953
13,1.7,1.8,2011,1,19,Harrison,35.01505603,-106.6736953
13,1.8,1.9,2006,3,21,Harrison,35.01505603,-106.6736953
13,39,91,2007,2,20,Harrison,35.01505603,-106.6736953
13,32,35,2007,12,19,Harrison,35.01505603,-106.6736953
13,23,25,2012,4,17,Harrison,35.01505603,-106.6736953
13,NA,NA,2017,6,22,Harrison,35.01505603,-106.6736953
13,0,0,2017,11,21,Harrison,35.01505603,-106.6736953
13,NA,30,2004,12,22,Harrison,35.01505603,-106.6736953
13,1.8,2,2006,6,20,Harrison,35.01505603,-106.6736953
13,32,60,2010,8,18,Harrison,35.01505603,-106.6736953
13,5.5,20,2015,6,17,Harrison,35.01505603,-106.6736953
13,1.5,1.8,2016,2,18,Harrison,35.01505603,-106.6736953
13,18,31,2007,9,19,Harrison,35.01505603,-106.6736953
13,35,40,2006,9,19,Harrison,35.01505603,-106.6736953
13,8.8,7.3,2009,4,21,Harrison,35.01505603,-106.6736953
13,1,2.5,2012,12,17,Harrison,35.01505603,-106.6736953
13,NA,70,2009,10,22,Harrison,35.01505603,-106.6736953
13,0.9,1.1,2006,2,21,Harrison,35.01505603,-106.6736953
13,15,23.5,2016,9,20,Harrison,35.01505603,-106.6736953
13,23,32,2008,10,21,Harrison,35.01505603,-106.6736953
13,NA,NA,2017,5,17,Harrison,35.01505603,-106.6736953
13,69,88,2013,9,19,Harrison,35.01505603,-106.6736953
13,1.5,2.5,2011,2,16,Harrison,35.01505603,-106.6736953
14,0,1,2011,3,16,Sevilleta,34.25834233,-106.8831845
14,0,5,2014,11,18,Sevilleta,34.25834233,-106.8831845
14,14,10.5,2016,1,20,Sevilleta,34.25834233,-106.8831845
14,0,0,2014,4,15,Sevilleta,34.25834233,-106.8831845
14,55,59,2013,7,18,Sevilleta,34.25834233,-106.8831845
14,0,0.8,2013,2,19,Sevilleta,34.25834233,-106.8831845
14,1.5,2,2013,11,19,Sevilleta,34.25834233,-106.8831845
14,1.3,3.5,2013,3,18,Sevilleta,34.25834233,-106.8831845
14,5,10.5,2016,10,18,Sevilleta,34.25834233,-106.8831845
14,1.4,0.7,2003,12,16,Sevilleta,34.25834233,-106.8831845
14,1.5,1.5,2014,2,18,Sevilleta,34.25834233,-106.8831845
14,9.5,15,2007,7,17,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2014,7,16,Sevilleta,34.25834233,-106.8831845
14,0,0.8,2014,3,21,Sevilleta,34.25834233,-106.8831845
14,0,3,2011,7,20,Sevilleta,34.25834233,-106.8831845
14,5,7.5,2004,7,20,Sevilleta,34.25834233,-106.8831845
14,NA,17,2009,11,16,Sevilleta,34.25834233,-106.8831845
14,42.8,62.1,2017,10,19,Sevilleta,34.25834233,-106.8831845
14,14,25,2009,9,14,Sevilleta,34.25834233,-106.8831845
14,0,0,2012,11,20,Sevilleta,34.25834233,-106.8831845
14,29.2,43,2006,7,19,Sevilleta,34.25834233,-106.8831845
14,0.6,NA,2007,1,16,Sevilleta,34.25834233,-106.8831845
14,3.5,7.6,2007,10,16,Sevilleta,34.25834233,-106.8831845
14,NA,0,2011,11,18,Sevilleta,34.25834233,-106.8831845
14,NA,35,2011,12,21,Sevilleta,34.25834233,-106.8831845
14,0.8,0.8,2013,4,16,Sevilleta,34.25834233,-106.8831845
14,0,0,2017,11,19,Sevilleta,34.25834233,-106.8831845
14,2.5,3,2014,1,21,Sevilleta,34.25834233,-106.8831845
14,NA,49,2014,8,18,Sevilleta,34.25834233,-106.8831845
14,NA,1.1,2005,11,15,Sevilleta,34.25834233,-106.8831845
14,19,27,2009,12,14,Sevilleta,34.25834233,-106.8831845
14,2.5,2.5,2008,1,15,Sevilleta,34.25834233,-106.8831845
14,8,10,2010,10,20,Sevilleta,34.25834233,-106.8831845
14,9,28,2009,6,18,Sevilleta,34.25834233,-106.8831845
14,0.5,0.5,2007,11,20,Sevilleta,34.25834233,-106.8831845
14,32,45,2004,8,17,Sevilleta,34.25834233,-106.8831845
14,0,0,2011,4,20,Sevilleta,34.25834233,-106.8831845
14,2,2,2004,1,19,Sevilleta,34.25834233,-106.8831845
14,19,NA,2010,8,19,Sevilleta,34.25834233,-106.8831845
14,27.5,39,2003,10,21,Sevilleta,34.25834233,-106.8831845
14,6.5,8.5,2015,3,20,Sevilleta,34.25834233,-106.8831845
14,0,0,2017,12,20,Sevilleta,34.25834233,-106.8831845
14,0,0,2005,12,20,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2014,10,21,Sevilleta,34.25834233,-106.8831845
14,3.5,6,2016,7,20,Sevilleta,34.25834233,-106.8831845
14,0.5,0.5,2009,1,22,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2016,12,21,Sevilleta,34.25834233,-106.8831845
14,3.5,5.5,2012,8,20,Sevilleta,34.25834233,-106.8831845
14,19,5,2005,1,20,Sevilleta,34.25834233,-106.8831845
14,6,12,2016,6,22,Sevilleta,34.25834233,-106.8831845
14,48.2,71,2005,10,18,Sevilleta,34.25834233,-106.8831845
14,42.5,53,2016,8,17,Sevilleta,34.25834233,-106.8831845
14,9,16,2007,6,19,Sevilleta,34.25834233,-106.8831845
14,0,0,2010,6,14,Sevilleta,34.25834233,-106.8831845
14,6,7,2010,11,17,Sevilleta,34.25834233,-106.8831845
14,64.5,88,2008,8,19,Sevilleta,34.25834233,-106.8831845
14,NA,10,2009,4,22,Sevilleta,34.25834233,-106.8831845
14,7.5,7.5,2015,2,17,Sevilleta,34.25834233,-106.8831845
14,0,0.8,2013,6,20,Sevilleta,34.25834233,-106.8831845
14,0.3,0.3,2013,5,21,Sevilleta,34.25834233,-106.8831845
14,14,30,2009,7,23,Sevilleta,34.25834233,-106.8831845
14,2,2.4,2008,2,22,Sevilleta,34.25834233,-106.8831845
14,0,1.5,2013,10,18,Sevilleta,34.25834233,-106.8831845
14,22,28,2004,3,16,Sevilleta,34.25834233,-106.8831845
14,0,0,2006,1,17,Sevilleta,34.25834233,-106.8831845
14,0.4,0,2005,9,20,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2017,3,20,Sevilleta,34.25834233,-106.8831845
14,13.5,21.5,2004,10,19,Sevilleta,34.25834233,-106.8831845
14,22.1,25.1,2008,7,15,Sevilleta,34.25834233,-106.8831845
14,37,48,2016,11,14,Sevilleta,34.25834233,-106.8831845
14,4,5,2008,12,17,Sevilleta,34.25834233,-106.8831845
14,35,55,2004,4,20,Sevilleta,34.25834233,-106.8831845
14,15.5,NA,2005,2,16,Sevilleta,34.25834233,-106.8831845
14,0,1,2006,11,21,Sevilleta,34.25834233,-106.8831845
14,22,31,2012,9,18,Sevilleta,34.25834233,-106.8831845
14,0,0,2008,4,15,Sevilleta,34.25834233,-106.8831845
14,0,0,2016,3,14,Sevilleta,34.25834233,-106.8831845
14,5,8,2010,9,22,Sevilleta,34.25834233,-106.8831845
14,34,40,2015,11,16,Sevilleta,34.25834233,-106.8831845
14,NA,7,2012,1,20,Sevilleta,34.25834233,-106.8831845
14,31,32,2005,8,16,Sevilleta,34.25834233,-106.8831845
14,17.5,NA,2004,12,21,Sevilleta,34.25834233,-106.8831845
14,0,0,2014,5,20,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2009,10,19,Sevilleta,34.25834233,-106.8831845
14,NA,0,2009,5,19,Sevilleta,34.25834233,-106.8831845
14,0,0,2011,6,22,Sevilleta,34.25834233,-106.8831845
14,3.4,6.1,2005,4,19,Sevilleta,34.25834233,-106.8831845
14,15,NA,2006,9,19,Sevilleta,34.25834233,-106.8831845
14,4,6.8,2004,2,17,Sevilleta,34.25834233,-106.8831845
14,20,28,2011,9,23,Sevilleta,34.25834233,-106.8831845
14,6.5,12,2008,9,17,Sevilleta,34.25834233,-106.8831845
14,2,6,2009,8,18,Sevilleta,34.25834233,-106.8831845
14,0,0,2012,6,19,Sevilleta,34.25834233,-106.8831845
14,13,13,2015,9,14,Sevilleta,34.25834233,-106.8831845
14,0,0,2004,5,18,Sevilleta,34.25834233,-106.8831845
14,51,65,2006,10,20,Sevilleta,34.25834233,-106.8831845
14,0.8,NA,2014,6,19,Sevilleta,34.25834233,-106.8831845
14,16,21,2015,10,18,Sevilleta,34.25834233,-106.8831845
14,0.8,0.8,2009,2,18,Sevilleta,34.25834233,-106.8831845
14,13,21,2015,6,17,Sevilleta,34.25834233,-106.8831845
14,1.5,1.5,2012,10,16,Sevilleta,34.25834233,-106.8831845
14,2.5,1.5,2014,12,16,Sevilleta,34.25834233,-106.8831845
14,0,0,2015,4,21,Sevilleta,34.25834233,-106.8831845
14,NA,7,2015,12,14,Sevilleta,34.25834233,-106.8831845
14,35,52,2015,7,22,Sevilleta,34.25834233,-106.8831845
14,0.7,2.5,2013,1,15,Sevilleta,34.25834233,-106.8831845
14,15,20,2016,4,18,Sevilleta,34.25834233,-106.8831845
14,0,0,2006,3,21,Sevilleta,34.25834233,-106.8831845
14,0,0.3,2007,3,21,Sevilleta,34.25834233,-106.8831845
14,22,27,2004,11,16,Sevilleta,34.25834233,-106.8831845
14,0,0,2011,5,18,Sevilleta,34.25834233,-106.8831845
14,0,0,2005,6,21,Sevilleta,34.25834233,-106.8831845
14,1.5,3,2012,7,17,Sevilleta,34.25834233,-106.8831845
14,7,9,2007,2,21,Sevilleta,34.25834233,-106.8831845
14,3.5,5,2011,2,16,Sevilleta,34.25834233,-106.8831845
14,0.5,0.8,2008,3,18,Sevilleta,34.25834233,-106.8831845
14,28.5,37,2005,3,17,Sevilleta,34.25834233,-106.8831845
14,20,33,2007,12,18,Sevilleta,34.25834233,-106.8831845
14,0,0,2005,7,18,Sevilleta,34.25834233,-106.8831845
14,5.5,9,2012,12,18,Sevilleta,34.25834233,-106.8831845
14,6,9,2013,12,17,Sevilleta,34.25834233,-106.8831845
14,4.5,8,2010,1,20,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2010,5,19,Sevilleta,34.25834233,-106.8831845
14,13.8,21.8,2011,10,21,Sevilleta,34.25834233,-106.8831845
14,15,20,2012,4,20,Sevilleta,34.25834233,-106.8831845
14,16,25,2007,9,18,Sevilleta,34.25834233,-106.8831845
14,0.3,2.4,2004,6,15,Sevilleta,34.25834233,-106.8831845
14,28,27,2010,4,19,Sevilleta,34.25834233,-106.8831845
14,26.7,42,2007,5,23,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2017,5,15,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2017,2,21,Sevilleta,34.25834233,-106.8831845
14,6,8,2006,6,20,Sevilleta,34.25834233,-106.8831845
14,78.7,NA,2006,8,15,Sevilleta,34.25834233,-106.8831845
14,1.5,2,2011,1,19,Sevilleta,34.25834233,-106.8831845
14,0,0,2008,11,17,Sevilleta,34.25834233,-106.8831845
14,0,0,2006,4,18,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2017,4,17,Sevilleta,34.25834233,-106.8831845
14,11.5,23.6,2017,7,17,Sevilleta,34.25834233,-106.8831845
14,0,0,2016,2,17,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2017,6,22,Sevilleta,34.25834233,-106.8831845
14,12,13,2006,12,21,Sevilleta,34.25834233,-106.8831845
14,4,8.5,2015,8,17,Sevilleta,34.25834233,-106.8831845
14,19.5,NA,2011,8,16,Sevilleta,34.25834233,-106.8831845
14,16.2,19,2008,5,21,Sevilleta,34.25834233,-106.8831845
14,3.5,5.5,2009,3,18,Sevilleta,34.25834233,-106.8831845
14,4.3,4.5,2015,1,20,Sevilleta,34.25834233,-106.8831845
14,1.5,3,2010,12,20,Sevilleta,34.25834233,-106.8831845
14,1,1.5,2012,5,14,Sevilleta,34.25834233,-106.8831845
14,NA,NA,2017,1,17,Sevilleta,34.25834233,-106.8831845
14,0.8,2,2012,3,23,Sevilleta,34.25834233,-106.8831845
14,16,28,2015,5,19,Sevilleta,34.25834233,-106.8831845
14,3.8,3.8,2005,5,17,Sevilleta,34.25834233,-106.8831845
14,12.8,24.1,2017,9,21,Sevilleta,34.25834233,-106.8831845
14,0.5,0.6,2006,2,21,Sevilleta,34.25834233,-106.8831845
14,23,35,2008,10,22,Sevilleta,34.25834233,-106.8831845
14,6.5,12.5,2004,9,21,Sevilleta,34.25834233,-106.8831845
14,49,64,2013,9,17,Sevilleta,34.25834233,-106.8831845
14,1.5,3,2008,6,17,Sevilleta,34.25834233,-106.8831845
14,0.1,0,2006,5,16,Sevilleta,34.25834233,-106.8831845
14,12,13.5,2003,11,18,Sevilleta,34.25834233,-106.8831845
14,56,55,2013,8,21,Sevilleta,34.25834233,-106.8831845
14,24,41,2016,9,19,Sevilleta,34.25834233,-106.8831845
14,21,36,2010,2,17,Sevilleta,34.25834233,-106.8831845
14,6,7,2012,2,24,Sevilleta,34.25834233,-106.8831845
14,23.5,NA,2014,9,16,Sevilleta,34.25834233,-106.8831845
14,23,35,2007,4,17,Sevilleta,34.25834233,-106.8831845
14,2,4.5,2010,3,16,Sevilleta,34.25834233,-106.8831845
14,17,25,2010,7,19,Sevilleta,34.25834233,-106.8831845
14,NA,12.5,2007,8,21,Sevilleta,34.25834233,-106.8831845
14,1,2.5,2016,5,16,Sevilleta,34.25834233,-106.8831845
14,21.4,46.1,2017,8,14,Sevilleta,34.25834233,-106.8831845
15,1.5,3.3,2014,5,20,Valencia Cleared,34.64863444,-106.7391728
15,53,55,2006,10,16,Valencia Cleared,34.64863444,-106.7391728
15,NA,7.3,2010,1,19,Valencia Cleared,34.64863444,-106.7391728
15,0.5,0.7,2012,11,20,Valencia Cleared,34.64863444,-106.7391728
15,6.5,7.3,2010,12,21,Valencia Cleared,34.64863444,-106.7391728
15,NA,22,2011,10,17,Valencia Cleared,34.64863444,-106.7391728
15,1.5,2,2014,2,18,Valencia Cleared,34.64863444,-106.7391728
15,30,32,2005,7,19,Valencia Cleared,34.64863444,-106.7391728
15,10,13,2016,10,19,Valencia Cleared,34.64863444,-106.7391728
15,2.6,3.5,2014,1,21,Valencia Cleared,34.64863444,-106.7391728
15,11,34,2003,10,21,Valencia Cleared,34.64863444,-106.7391728
15,14,20,2009,11,17,Valencia Cleared,34.64863444,-106.7391728
15,57,81,2014,8,19,Valencia Cleared,34.64863444,-106.7391728
15,NA,13,2007,10,15,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2016,1,19,Valencia Cleared,34.64863444,-106.7391728
15,2.6,6,2016,5,17,Valencia Cleared,34.64863444,-106.7391728
15,0.4,2.5,2003,12,17,Valencia Cleared,34.64863444,-106.7391728
15,4,5,2004,2,17,Valencia Cleared,34.64863444,-106.7391728
15,26,38,2016,11,16,Valencia Cleared,34.64863444,-106.7391728
15,95,130,2006,8,15,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2016,12,20,Valencia Cleared,34.64863444,-106.7391728
15,22,38,2012,8,21,Valencia Cleared,34.64863444,-106.7391728
15,16,NA,2016,7,21,Valencia Cleared,34.64863444,-106.7391728
15,7.5,4.8,2010,9,21,Valencia Cleared,34.64863444,-106.7391728
15,11,NA,2012,1,17,Valencia Cleared,34.64863444,-106.7391728
15,22.5,34,2009,6,16,Valencia Cleared,34.64863444,-106.7391728
15,0.4,6.3,2006,6,20,Valencia Cleared,34.64863444,-106.7391728
15,22,18,2015,1,20,Valencia Cleared,34.64863444,-106.7391728
15,14.5,23.5,2009,9,15,Valencia Cleared,34.64863444,-106.7391728
15,0,0.1,2007,11,19,Valencia Cleared,34.64863444,-106.7391728
15,3,5,2013,6,18,Valencia Cleared,34.64863444,-106.7391728
15,1,1.4,2005,12,19,Valencia Cleared,34.64863444,-106.7391728
15,NA,0,2006,11,20,Valencia Cleared,34.64863444,-106.7391728
15,13.5,27.2,2009,7,21,Valencia Cleared,34.64863444,-106.7391728
15,4.6,8,2008,2,18,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2016,3,17,Valencia Cleared,34.64863444,-106.7391728
15,50,NA,2011,12,20,Valencia Cleared,34.64863444,-106.7391728
15,1,2.5,2013,4,16,Valencia Cleared,34.64863444,-106.7391728
15,3,6.5,2004,11,16,Valencia Cleared,34.64863444,-106.7391728
15,3.4,5,2006,4,18,Valencia Cleared,34.64863444,-106.7391728
15,3,5,2010,5,18,Valencia Cleared,34.64863444,-106.7391728
15,1.6,7,2005,8,16,Valencia Cleared,34.64863444,-106.7391728
15,32,49,2006,7,18,Valencia Cleared,34.64863444,-106.7391728
15,8.5,12,2007,6,18,Valencia Cleared,34.64863444,-106.7391728
15,28,38,2015,11,20,Valencia Cleared,34.64863444,-106.7391728
15,2.6,2.8,2009,1,20,Valencia Cleared,34.64863444,-106.7391728
15,2,4,2008,3,17,Valencia Cleared,34.64863444,-106.7391728
15,11,16,2015,3,20,Valencia Cleared,34.64863444,-106.7391728
15,2.5,4.8,2011,11,15,Valencia Cleared,34.64863444,-106.7391728
15,20,29,2010,10,19,Valencia Cleared,34.64863444,-106.7391728
15,19.5,35,2005,10,18,Valencia Cleared,34.64863444,-106.7391728
15,58.5,78.5,2013,7,16,Valencia Cleared,34.64863444,-106.7391728
15,4.8,5,2014,3,18,Valencia Cleared,34.64863444,-106.7391728
15,8.4,13.8,2014,9,16,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2007,3,19,Valencia Cleared,34.64863444,-106.7391728
15,16.3,NA,2017,8,15,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2004,5,18,Valencia Cleared,34.64863444,-106.7391728
15,6,2.5,2013,5,21,Valencia Cleared,34.64863444,-106.7391728
15,2.5,NA,2005,4,19,Valencia Cleared,34.64863444,-106.7391728
15,12.5,27.5,2003,8,19,Valencia Cleared,34.64863444,-106.7391728
15,23,22.5,2007,1,16,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2015,4,21,Valencia Cleared,34.64863444,-106.7391728
15,16.5,31,2011,8,16,Valencia Cleared,34.64863444,-106.7391728
15,7.5,10,2007,5,14,Valencia Cleared,34.64863444,-106.7391728
15,6,16.5,2005,9,20,Valencia Cleared,34.64863444,-106.7391728
15,43,61,2013,8,20,Valencia Cleared,34.64863444,-106.7391728
15,27,30,2007,7,17,Valencia Cleared,34.64863444,-106.7391728
15,1,1.3,2006,3,21,Valencia Cleared,34.64863444,-106.7391728
15,11.8,7.5,2010,11,16,Valencia Cleared,34.64863444,-106.7391728
15,54,85,2004,8,17,Valencia Cleared,34.64863444,-106.7391728
15,31,51,2014,7,15,Valencia Cleared,34.64863444,-106.7391728
15,32,41.5,2008,8,19,Valencia Cleared,34.64863444,-106.7391728
15,18,NA,2005,1,18,Valencia Cleared,34.64863444,-106.7391728
15,20,33,2012,7,17,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2017,11,20,Valencia Cleared,34.64863444,-106.7391728
15,0.4,1.7,2004,1,20,Valencia Cleared,34.64863444,-106.7391728
15,7,10.1,2008,9,16,Valencia Cleared,34.64863444,-106.7391728
15,12.5,22.5,2008,5,19,Valencia Cleared,34.64863444,-106.7391728
15,2.5,6.3,2013,10,15,Valencia Cleared,34.64863444,-106.7391728
15,4.4,6.6,2008,6,17,Valencia Cleared,34.64863444,-106.7391728
15,5,14,2003,11,18,Valencia Cleared,34.64863444,-106.7391728
15,16,NA,2015,2,20,Valencia Cleared,34.64863444,-106.7391728
15,57,67.5,2004,4,20,Valencia Cleared,34.64863444,-106.7391728
15,16,26,2014,10,21,Valencia Cleared,34.64863444,-106.7391728
15,7.5,11,2014,11,18,Valencia Cleared,34.64863444,-106.7391728
15,67.6,NA,2017,10,18,Valencia Cleared,34.64863444,-106.7391728
15,1,5,2011,7,20,Valencia Cleared,34.64863444,-106.7391728
15,0,8.5,2007,2,20,Valencia Cleared,34.64863444,-106.7391728
15,0,NA,2017,3,22,Valencia Cleared,34.64863444,-106.7391728
15,18,31,2011,9,20,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2008,4,14,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2011,4,19,Valencia Cleared,34.64863444,-106.7391728
15,39.5,55,2003,9,16,Valencia Cleared,34.64863444,-106.7391728
15,22,27,2015,5,20,Valencia Cleared,34.64863444,-106.7391728
15,3,7,2015,9,18,Valencia Cleared,34.64863444,-106.7391728
15,7,NA,2013,11,19,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2017,12,19,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2003,6,18,Valencia Cleared,34.64863444,-106.7391728
15,1.5,3,2009,4,21,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2016,6,22,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2011,6,21,Valencia Cleared,34.64863444,-106.7391728
15,23.5,30.5,2009,8,18,Valencia Cleared,34.64863444,-106.7391728
15,NA,28.5,2005,3,16,Valencia Cleared,34.64863444,-106.7391728
15,NA,62,2006,9,18,Valencia Cleared,34.64863444,-106.7391728
15,19.5,22,2012,5,15,Valencia Cleared,34.64863444,-106.7391728
15,4.5,5.5,2009,12,15,Valencia Cleared,34.64863444,-106.7391728
15,0.8,1.5,2013,1,15,Valencia Cleared,34.64863444,-106.7391728
15,14,19,2016,8,16,Valencia Cleared,34.64863444,-106.7391728
15,0.5,1,2014,4,15,Valencia Cleared,34.64863444,-106.7391728
15,0.8,1.8,2010,6,16,Valencia Cleared,34.64863444,-106.7391728
15,12.5,20,2012,9,18,Valencia Cleared,34.64863444,-106.7391728
15,0.2,0.7,2009,2,17,Valencia Cleared,34.64863444,-106.7391728
15,14.5,NA,2005,2,15,Valencia Cleared,34.64863444,-106.7391728
15,13.5,11.9,2008,12,16,Valencia Cleared,34.64863444,-106.7391728
15,26,36,2008,7,15,Valencia Cleared,34.64863444,-106.7391728
15,30.5,35,2015,8,18,Valencia Cleared,34.64863444,-106.7391728
15,2.8,6.8,2009,3,17,Valencia Cleared,34.64863444,-106.7391728
15,21,NA,2015,12,15,Valencia Cleared,34.64863444,-106.7391728
15,5.5,NA,2017,2,22,Valencia Cleared,34.64863444,-106.7391728
15,0,0,2012,6,19,Valencia Cleared,34.64863444,-106.7391728
15,7,15.5,2015,6,16,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2011,1,18,Valencia Cleared,34.64863444,-106.7391728
15,23,28.5,2007,4,16,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2015,10,NA,Valencia Cleared,34.64863444,-106.7391728
15,4,7,2014,6,17,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2017,4,19,Valencia Cleared,34.64863444,-106.7391728
15,6.5,6,2011,2,15,Valencia Cleared,34.64863444,-106.7391728
15,42,36,2015,7,21,Valencia Cleared,34.64863444,-106.7391728
15,4,5,2016,4,22,Valencia Cleared,34.64863444,-106.7391728
15,22.8,25.4,2004,7,20,Valencia Cleared,34.64863444,-106.7391728
15,0,0.6,2003,7,15,Valencia Cleared,34.64863444,-106.7391728
15,NA,7,2006,12,18,Valencia Cleared,34.64863444,-106.7391728
15,7,9,2013,3,19,Valencia Cleared,34.64863444,-106.7391728
15,8.5,NA,2012,2,21,Valencia Cleared,34.64863444,-106.7391728
15,28,36,2010,2,16,Valencia Cleared,34.64863444,-106.7391728
15,18,30,2007,8,20,Valencia Cleared,34.64863444,-106.7391728
15,8.8,16,2009,10,20,Valencia Cleared,34.64863444,-106.7391728
15,NA,NA,2012,10,16,Valencia Cleared,34.64863444,-106.7391728
15,15,27.5,2004,3,16,Valencia Cleared,34.64863444,-106.7391728
15,0,1,2011,5,17,Valencia Cleared,34.64863444,-106.7391728
15,4.4,6.5,2008,1,14,Valencia Cleared,34.64863444,-106.7391728
15,20,19,2012,4,17,Valencia Cleared,34.64863444,-106.7391728
15,19.5,16,2007,12,17,Valencia Cleared,34.64863444,-106.7391728
